direction,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,be_triggered,pnl,mfe_pts,mae_pts,exit_reason,holding_mins,opt_dS,opt_delta_entry,opt_delta_exit,opt_gamma,opt_theta_daily,opt_delta_effect,opt_gamma_pnl,opt_theta_effect,opt_vega_effect,opt_change,opt_pnl_per_lot,opt_gross_pnl,opt_slippage,opt_total_pnl,opt_breakeven_dS,opt_lot_size
short,2020-04-03 10:15:00+05:30,2020-04-03 11:00:00+05:30,8167.0,8113.190311044136,8194.294522090151,8113.190311044136,True,53.81,69.05,1.25,TRAIL_SL,45,-53.8097,-0.2,-0.232286,0.0006,-10.53,11.5437,56.4619,-1.2636,0.0,10.2801,10.2801,668.21,50.0,618.21,-6.2592,65
short,2020-04-03 14:45:00+05:30,2020-04-03 15:05:00+05:30,8096.75,8079.846510114066,8116.1322323822105,8079.846510114066,True,16.9,35.55,13.7,TRAIL_SL,20,-16.9035,-0.2,-0.210142,0.0006,-10.53,3.4578,5.5717,-0.5616,0.0,2.8962,2.8962,188.26,50.0,138.26,-2.7963,65
short,2020-04-08 14:35:00+05:30,2020-04-08 15:15:00+05:30,8750.3,8754.6,8777.100269225512,8777.100269225512,False,-4.3,18.6,59.9,SOFT_EOD_EXIT,40,4.3,-0.2,-0.19742,0.0006,-10.53,-0.855,0.3606,-1.1232,0.0,-1.9782,-1.9782,-128.58,50.0,-178.58,-5.5695,65
long,2020-04-09 09:50:00+05:30,2020-04-09 10:05:00+05:30,8952.3,8981.109652056439,8893.9804936414,8981.109652056439,True,28.81,61.55,0.5,TRAIL_SL,15,28.8097,0.2,0.217286,0.0006,-10.53,5.986,16.1849,-0.4212,0.0,5.5648,5.5648,361.71,50.0,311.71,2.0994,65
short,2020-04-13 10:05:00+05:30,2020-04-13 10:40:00+05:30,8961.9,8987.598836046005,8987.598836046005,8987.598836046005,False,-25.7,32.05,65.1,STOP_LOSS,35,25.6988,-0.2,-0.184581,0.0006,-10.53,-4.9615,12.8784,-0.9828,0.0,-5.9443,-5.9443,-386.38,50.0,-436.38,-4.8783,65
short,2020-04-16 09:45:00+05:30,2020-04-16 10:05:00+05:30,8900.25,8894.884014494084,8932.769321186577,8894.884014494084,True,5.37,37.75,12.85,TRAIL_SL,20,-5.366,-0.2,-0.20322,0.0006,-10.53,1.081,0.5615,-0.5616,0.0,0.5194,0.5194,33.76,50.0,-16.24,-2.7963,65
short,2020-04-16 10:10:00+05:30,2020-04-16 10:20:00+05:30,8900.4,8928.043602497222,8928.043602497222,8928.043602497222,False,-27.64,0.65,40.85,STOP_LOSS,10,27.6436,-0.2,-0.183414,0.0006,-10.53,-5.3224,14.9013,-0.2808,0.0,-5.6032,-5.6032,-364.21,50.0,-414.21,-1.4011,65
long,2020-04-17 10:15:00+05:30,2020-04-17 10:25:00+05:30,9246.05,9201.463166150257,9201.463166150257,9201.463166150257,False,-44.59,9.55,45.4,STOP_LOSS,10,-44.5868,0.2,0.173248,0.0006,-10.53,-8.3806,38.7657,-0.2808,0.0,-8.6614,-8.6614,-562.99,50.0,-612.99,1.4011,65
long,2020-04-20 09:30:00+05:30,2020-04-20 09:35:00+05:30,9296.75,9249.473822509271,9249.473822509271,9249.473822509271,False,-47.28,0.0,51.5,STOP_LOSS,5,-47.2762,0.2,0.171634,0.0006,-10.53,-8.8518,43.5832,-0.1404,0.0,-8.9922,-8.9922,-584.49,50.0,-634.49,0.7013,65
long,2020-04-20 09:45:00+05:30,2020-04-20 11:05:00+05:30,9280.0,9320.179173615046,9232.810737200849,9320.179173615046,True,40.18,56.45,23.05,TRAIL_SL,80,40.1792,0.2,0.224108,0.0006,-10.53,8.4717,31.4801,-2.2464,0.0,6.2253,6.2253,404.65,50.0,354.65,11.0489,65
short,2020-04-24 09:45:00+05:30,2020-04-24 10:45:00+05:30,9213.15,9178.477039089843,9237.339205103532,9178.477039089843,True,34.67,49.3,14.25,TRAIL_SL,60,-34.673,-0.2,-0.220804,0.0006,-10.53,7.2592,23.4432,-1.6848,0.0,5.5744,5.5744,362.34,50.0,312.34,-8.3202,65
short,2020-04-24 14:40:00+05:30,2020-04-24 15:20:00+05:30,9192.1,9157.993072057909,9209.619717338002,9157.993072057909,True,34.11,49.85,17.7,TRAIL_SL,40,-34.1069,-0.2,-0.220464,0.0006,-10.53,7.1355,22.684,-1.1232,0.0,6.0123,6.0123,390.8,50.0,340.8,-5.5695,65
short,2020-04-27 14:45:00+05:30,2020-04-27 15:15:00+05:30,9303.8,9278.35,9317.424509381035,9317.424509381035,False,25.45,32.6,2.4,SOFT_EOD_EXIT,30,-25.45,-0.2,-0.21527,0.0006,-10.53,5.2649,12.6302,-0.8424,0.0,4.4225,4.4225,287.46,50.0,237.46,-4.1857,65
short,2020-04-28 10:10:00+05:30,2020-04-28 10:50:00+05:30,9283.45,9303.593814129641,9303.593814129641,9303.593814129641,False,-20.14,13.6,29.4,STOP_LOSS,40,20.1438,-0.2,-0.187914,0.0006,-10.53,-3.9192,7.9126,-1.1232,0.0,-5.0424,-5.0424,-327.76,50.0,-377.76,-5.5695,65
short,2020-05-04 14:55:00+05:30,2020-05-04 15:15:00+05:30,9304.1,9286.0,9317.122464326101,9317.122464326101,False,18.1,27.9,0.85,SOFT_EOD_EXIT,20,-18.1,-0.2,-0.21086,0.0006,-10.53,3.7085,6.3884,-0.5616,0.0,3.1469,3.1469,204.55,50.0,154.55,-2.7963,65
short,2020-05-06 09:50:00+05:30,2020-05-06 09:55:00+05:30,9173.5,9194.87491185343,9194.87491185343,9194.87491185343,False,-21.37,0.0,75.95,STOP_LOSS,5,21.3749,-0.2,-0.187175,0.0006,-10.53,-4.1516,8.9093,-0.1404,0.0,-4.292,-4.292,-278.98,50.0,-328.98,-0.7013,65
short,2020-05-06 14:40:00+05:30,2020-05-06 14:55:00+05:30,9239.7,9262.865071296636,9262.865071296636,9262.865071296636,False,-23.17,26.55,24.9,STOP_LOSS,15,23.1651,-0.2,-0.186101,0.0006,-10.53,-4.4881,10.4641,-0.4212,0.0,-4.9093,-4.9093,-319.11,50.0,-369.11,-2.0994,65
short,2020-05-07 09:40:00+05:30,2020-05-07 09:55:00+05:30,9235.4,9260.921048232018,9260.921048232018,9260.921048232018,False,-25.52,8.2,32.45,STOP_LOSS,15,25.521,-0.2,-0.184687,0.0006,-10.53,-4.9284,12.7008,-0.4212,0.0,-5.3496,-5.3496,-347.72,50.0,-397.72,-2.0994,65
short,2020-05-08 14:30:00+05:30,2020-05-08 14:55:00+05:30,9296.85,9261.090348448812,9308.309831160546,9261.090348448812,True,35.76,52.7,1.1,TRAIL_SL,25,-35.7597,-0.2,-0.221456,0.0006,-10.53,7.4972,24.9357,-0.702,0.0,6.7952,6.7952,441.69,50.0,391.69,-3.4917,65
long,2020-05-11 10:05:00+05:30,2020-05-11 10:40:00+05:30,9391.5,9365.329296933769,9365.329296933769,9365.329296933769,False,-26.17,6.8,30.9,STOP_LOSS,35,-26.1707,0.2,0.184298,0.0006,-10.53,-5.0492,13.3557,-0.9828,0.0,-6.032,-6.032,-392.08,50.0,-442.08,4.8783,65
short,2020-05-12 10:10:00+05:30,2020-05-12 12:05:00+05:30,9095.3,9063.140586165455,9114.849484874805,9063.140586165455,True,32.16,51.2,21.2,TRAIL_SL,115,-32.1594,-0.2,-0.219296,0.0006,-10.53,6.7111,20.1674,-3.2292,0.0,3.4819,3.4819,226.33,50.0,176.33,-15.7728,65
long,2020-05-13 10:15:00+05:30,2020-05-13 10:45:00+05:30,9377.1,9409.802983949136,9335.443629594549,9409.802983949136,True,32.7,51.0,5.0,TRAIL_SL,30,32.703,0.2,0.219622,0.0006,-10.53,6.8294,20.855,-0.8424,0.0,5.987,5.987,389.15,50.0,339.15,4.1857,65
short,2020-05-14 14:35:00+05:30,2020-05-14 15:15:00+05:30,9151.65,9139.95,9165.174514094024,9165.174514094024,False,11.7,19.65,22.7,SOFT_EOD_EXIT,40,-11.7,-0.2,-0.20702,0.0006,-10.53,2.377,2.6694,-1.1232,0.0,1.2538,1.2538,81.49,50.0,31.49,-5.5695,65
short,2020-05-15 10:15:00+05:30,2020-05-15 11:00:00+05:30,9093.2,9067.704499173831,9108.611315209175,9067.704499173831,True,25.5,38.65,1.8,TRAIL_SL,45,-25.4955,-0.2,-0.215297,0.0006,-10.53,5.2746,12.6754,-1.2636,0.0,4.011,4.011,260.72,50.0,210.72,-6.2592,65
short,2020-05-19 14:45:00+05:30,2020-05-19 15:15:00+05:30,8897.4,8882.620669647224,8913.569605551962,8882.620669647224,True,14.78,41.45,0.0,TRAIL_SL,30,-14.7793,-0.2,-0.208868,0.0006,-10.53,3.0148,4.2594,-0.8424,0.0,2.1724,2.1724,141.21,50.0,91.21,-4.1857,65
long,2020-05-21 09:55:00+05:30,2020-05-21 10:50:00+05:30,9105.1,9136.927832568354,9081.049337232245,9136.927832568354,True,31.83,44.25,1.6,TRAIL_SL,55,31.8278,0.2,0.219097,0.0006,-10.53,6.6391,19.7537,-1.5444,0.0,5.0947,5.0947,331.15,50.0,281.15,7.6346,65
long,2020-05-26 10:00:00+05:30,2020-05-26 11:15:00+05:30,9125.6,9101.669488313406,9101.669488313406,9101.669488313406,False,-23.93,13.4,33.35,STOP_LOSS,75,-23.9305,0.2,0.185642,0.0006,-10.53,-4.6315,11.1671,-2.106,0.0,-6.7375,-6.7375,-437.94,50.0,-487.94,10.3687,65
short,2020-05-26 14:35:00+05:30,2020-05-26 14:50:00+05:30,9032.15,9045.435300440258,9045.435300440258,9045.435300440258,False,-13.29,8.9,22.3,STOP_LOSS,15,13.2853,-0.2,-0.192029,0.0006,-10.53,-2.6094,3.4417,-0.4212,0.0,-3.0306,-3.0306,-196.99,50.0,-246.99,-2.0994,65
long,2020-05-27 14:35:00+05:30,2020-05-28 11:15:00+05:30,9261.55,9463.401797935685,9230.715691430061,9463.401797935685,True,201.85,219.75,10.0,TRAIL_SL,1240,201.8518,0.2,0.321111,0.0006,-10.53,51.3713,794.5109,-34.8192,0.0,16.5521,16.5521,1075.89,50.0,1025.89,143.2956,65
short,2020-05-29 09:50:00+05:30,2020-05-29 10:05:00+05:30,9436.3,9454.142364377562,9454.142364377562,9454.142364377562,False,-17.84,2.85,37.2,STOP_LOSS,15,17.8424,-0.2,-0.189295,0.0006,-10.53,-3.4825,6.2078,-0.4212,0.0,-3.9037,-3.9037,-253.74,50.0,-303.74,-2.0994,65
long,2020-05-29 14:30:00+05:30,2020-05-29 15:15:00+05:30,9524.95,9580.737352723774,9504.13116616185,9580.737352723774,True,55.79,72.8,4.85,TRAIL_SL,45,55.7874,0.2,0.233472,0.0006,-10.53,11.9978,60.6885,-1.2636,0.0,10.7342,10.7342,697.72,50.0,647.72,6.2592,65
long,2020-06-02 10:00:00+05:30,2020-06-02 10:10:00+05:30,9901.15,9874.600334751658,9874.600334751658,9874.600334751658,False,-26.55,0.0,30.3,STOP_LOSS,10,-26.5497,0.2,0.18407,0.0006,-10.53,-5.1196,13.7453,-0.2808,0.0,-5.4004,-5.4004,-351.03,50.0,-401.03,1.4011,65
long,2020-06-02 14:35:00+05:30,2020-06-02 15:15:00+05:30,9969.65,9977.85,9951.808761153656,9951.808761153656,False,8.2,16.8,13.35,SOFT_EOD_EXIT,40,8.2,0.2,0.20492,0.0006,-10.53,1.6582,1.3112,-1.1232,0.0,0.535,0.535,34.77,50.0,-15.23,5.5695,65
long,2020-06-03 09:50:00+05:30,2020-06-03 10:45:00+05:30,10083.6,10106.016643267974,10051.17133176543,10106.016643267974,True,22.42,37.6,15.8,TRAIL_SL,55,22.4166,0.2,0.21345,0.0006,-10.53,4.619,9.7989,-1.5444,0.0,3.0746,3.0746,199.85,50.0,149.85,7.6346,65
short,2020-06-04 09:55:00+05:30,2020-06-04 10:25:00+05:30,10062.0,10081.84987315599,10081.84987315599,10081.84987315599,False,-19.85,12.0,25.8,STOP_LOSS,30,19.8499,-0.2,-0.18809,0.0006,-10.53,-3.8636,7.6833,-0.8424,0.0,-4.706,-4.706,-305.89,50.0,-355.89,-4.1857,65
long,2020-06-05 09:45:00+05:30,2020-06-05 10:05:00+05:30,10099.3,10108.939630605213,10067.201856641097,10108.939630605213,True,9.64,32.1,7.45,TRAIL_SL,20,9.6396,0.2,0.205784,0.0006,-10.53,1.953,1.812,-0.5616,0.0,1.3914,1.3914,90.44,50.0,40.44,2.7963,65
long,2020-06-05 10:05:00+05:30,2020-06-05 10:25:00+05:30,10103.3,10073.831267309162,10073.831267309162,10073.831267309162,False,-29.47,0.0,57.85,STOP_LOSS,20,-29.4687,0.2,0.182319,0.0006,-10.53,-5.6593,16.9339,-0.5616,0.0,-6.2209,-6.2209,-404.36,50.0,-454.36,2.7963,65
long,2020-06-05 14:30:00+05:30,2020-06-05 15:15:00+05:30,10145.9,10139.0,10122.752926106554,10122.752926106554,False,-6.9,8.7,31.9,SOFT_EOD_EXIT,45,-6.9,0.2,0.19586,0.0006,-10.53,-1.3671,0.9284,-1.2636,0.0,-2.6307,-2.6307,-171.0,50.0,-221.0,6.2592,65
long,2020-06-08 09:50:00+05:30,2020-06-08 10:35:00+05:30,10278.75,10288.438934080272,10245.989439731185,10288.438934080272,True,9.69,30.15,14.5,TRAIL_SL,45,9.6889,0.2,0.205813,0.0006,-10.53,1.9631,1.8306,-1.2636,0.0,0.6995,0.6995,45.47,50.0,-4.53,6.2592,65
short,2020-06-08 14:35:00+05:30,2020-06-08 15:15:00+05:30,10172.25,10167.95,10191.964379318817,10191.964379318817,False,4.3,29.65,17.9,SOFT_EOD_EXIT,40,-4.3,-0.2,-0.20258,0.0006,-10.53,0.865,0.3606,-1.1232,0.0,-0.2582,-0.2582,-16.78,50.0,-66.78,-5.5695,65
short,2020-06-10 09:50:00+05:30,2020-06-10 10:15:00+05:30,10069.3,10092.307690820759,10092.307690820759,10092.307690820759,False,-23.01,32.4,28.8,STOP_LOSS,25,23.0077,-0.2,-0.186195,0.0006,-10.53,-4.4586,10.3224,-0.702,0.0,-5.1606,-5.1606,-335.44,50.0,-385.44,-3.4917,65
short,2020-06-12 10:25:00+05:30,2020-06-12 10:35:00+05:30,9695.45,9714.476751710308,9714.476751710308,9714.476751710308,False,-19.03,3.1,33.4,STOP_LOSS,10,19.0268,-0.2,-0.188584,0.0006,-10.53,-3.7076,7.0593,-0.2808,0.0,-3.9884,-3.9884,-259.25,50.0,-309.25,-1.4011,65
long,2020-06-16 09:55:00+05:30,2020-06-16 11:05:00+05:30,9981.45,10001.1788944556,9941.438579994963,10001.1788944556,True,19.73,37.35,14.45,TRAIL_SL,70,19.7289,0.2,0.211837,0.0006,-10.53,4.0509,7.59,-1.9656,0.0,2.0853,2.0853,135.54,50.0,85.54,9.6872,65
short,2020-06-18 09:35:00+05:30,2020-06-18 09:55:00+05:30,9881.5,9897.674276582504,9897.674276582504,9897.674276582504,False,-16.17,7.1,24.2,STOP_LOSS,20,16.1743,-0.2,-0.190295,0.0006,-10.53,-3.1642,5.1013,-0.5616,0.0,-3.7258,-3.7258,-242.18,50.0,-292.18,-2.7963,65
long,2020-06-18 14:40:00+05:30,2020-06-18 15:05:00+05:30,10058.9,10083.765689168586,10034.198216608078,10083.765689168586,True,24.87,50.95,3.45,TRAIL_SL,25,24.8657,0.2,0.214919,0.0006,-10.53,5.1401,12.0569,-0.702,0.0,4.4381,4.4381,288.48,50.0,238.48,3.4917,65
long,2020-06-19 09:30:00+05:30,2020-06-19 09:35:00+05:30,10121.05,10091.135582776498,10091.135582776498,10091.135582776498,False,-29.91,0.0,48.0,STOP_LOSS,5,-29.9144,0.2,0.182051,0.0006,-10.53,-5.7413,17.45,-0.1404,0.0,-5.8817,-5.8817,-382.31,50.0,-432.31,0.7013,65
long,2020-06-19 09:45:00+05:30,2020-06-19 10:20:00+05:30,10103.45,10115.683465290285,10067.963488995547,10115.683465290285,True,12.23,36.4,11.0,TRAIL_SL,35,12.2335,0.2,0.20734,0.0006,-10.53,2.4871,2.9183,-0.9828,0.0,1.5043,1.5043,97.78,50.0,47.78,4.8783,65
long,2020-06-19 10:20:00+05:30,2020-06-19 12:10:00+05:30,10111.4,10196.822786906157,10084.723427858296,10196.822786906157,True,85.42,101.2,21.0,TRAIL_SL,110,85.4228,0.2,0.251254,0.0006,-10.53,19.0548,142.2925,-3.0888,0.0,15.966,15.966,1037.79,50.0,987.79,15.1019,65
long,2020-06-22 09:50:00+05:30,2020-06-22 10:35:00+05:30,10340.65,10309.650221231288,10309.650221231288,10309.650221231288,False,-31.0,23.7,36.8,STOP_LOSS,45,-30.9998,0.2,0.1814,0.0006,-10.53,-5.9405,18.7392,-1.2636,0.0,-7.2041,-7.2041,-468.27,50.0,-518.27,6.2592,65
long,2020-06-22 14:30:00+05:30,2020-06-22 14:45:00+05:30,10371.85,10350.993021721844,10350.993021721844,10350.993021721844,False,-20.86,10.65,34.4,STOP_LOSS,15,-20.857,0.2,0.187486,0.0006,-10.53,-4.0539,8.4828,-0.4212,0.0,-4.4751,-4.4751,-290.88,50.0,-340.88,2.0994,65
short,2020-06-25 09:35:00+05:30,2020-06-25 10:20:00+05:30,10273.35,10297.491418093907,10297.491418093907,10297.491418093907,False,-24.14,18.0,24.9,STOP_LOSS,45,24.1414,-0.2,-0.185515,0.0006,-10.53,-4.6709,11.3648,-1.2636,0.0,-5.9345,-5.9345,-385.74,50.0,-435.74,-6.2592,65
short,2020-06-29 10:25:00+05:30,2020-06-29 12:30:00+05:30,10264.0,10279.901837315369,10279.901837315369,10279.901837315369,False,-15.9,40.05,35.55,STOP_LOSS,125,15.9018,-0.2,-0.190459,0.0006,-10.53,-3.1121,4.9309,-3.51,0.0,-6.6221,-6.6221,-430.44,50.0,-480.44,-17.1108,65
long,2020-06-30 10:00:00+05:30,2020-06-30 11:40:00+05:30,10374.5,10352.552735175124,10352.552735175124,10352.552735175124,False,-21.95,15.4,28.7,STOP_LOSS,100,-21.9473,0.2,0.186832,0.0006,-10.53,-4.2594,9.3928,-2.808,0.0,-7.0674,-7.0674,-459.38,50.0,-509.38,13.7562,65
short,2020-06-30 14:50:00+05:30,2020-06-30 15:15:00+05:30,10312.4,10306.9,10328.196315537021,10328.196315537021,False,5.5,21.6,6.5,SOFT_EOD_EXIT,25,-5.5,-0.2,-0.2033,0.0006,-10.53,1.1082,0.5899,-0.702,0.0,0.4062,0.4062,26.4,50.0,-23.6,-3.4917,65
long,2020-07-01 14:30:00+05:30,2020-07-01 14:45:00+05:30,10425.9,10408.641224184472,10408.641224184472,10408.641224184472,False,-17.26,10.2,27.75,STOP_LOSS,15,-17.2588,0.2,0.189645,0.0006,-10.53,-3.3713,5.8084,-0.4212,0.0,-3.7925,-3.7925,-246.51,50.0,-296.51,2.0994,65
long,2020-07-02 10:25:00+05:30,2020-07-02 11:50:00+05:30,10512.45,10526.622137867358,10490.30820152826,10526.622137867358,True,14.17,26.2,21.3,TRAIL_SL,85,14.1721,0.2,0.208503,0.0006,-10.53,2.8887,3.9166,-2.3868,0.0,0.5019,0.5019,32.62,50.0,-17.38,11.7277,65
long,2020-07-03 09:35:00+05:30,2020-07-03 10:50:00+05:30,10586.95,10601.632740603663,10561.676070298327,10601.632740603663,True,14.68,24.0,21.25,TRAIL_SL,75,14.6827,0.2,0.20881,0.0006,-10.53,2.9948,4.2039,-2.106,0.0,0.8888,0.8888,57.77,50.0,7.77,10.3687,65
long,2020-07-06 10:25:00+05:30,2020-07-06 12:00:00+05:30,10733.0,10758.930026724254,10716.528826038775,10758.930026724254,True,25.93,34.95,3.85,TRAIL_SL,95,25.93,0.2,0.215558,0.0006,-10.53,5.3675,13.1111,-2.6676,0.0,2.6999,2.6999,175.5,50.0,125.5,13.0813,65
long,2020-07-07 14:30:00+05:30,2020-07-07 15:20:00+05:30,10774.75,10796.245572169526,10758.150776162269,10796.245572169526,True,21.5,38.6,9.15,TRAIL_SL,50,21.4956,0.2,0.212897,0.0006,-10.53,4.4239,9.0102,-1.404,0.0,3.0199,3.0199,196.29,50.0,146.29,6.9476,65
long,2020-07-08 09:40:00+05:30,2020-07-08 10:05:00+05:30,10821.3,10800.81943253011,10800.81943253011,10800.81943253011,False,-20.48,9.4,26.25,STOP_LOSS,25,-20.4806,0.2,0.187712,0.0006,-10.53,-3.9829,8.1793,-0.702,0.0,-4.6849,-4.6849,-304.52,50.0,-354.52,3.4917,65
long,2020-07-13 09:50:00+05:30,2020-07-13 11:05:00+05:30,10852.45,10870.17777888463,10828.704657129796,10870.17777888463,True,17.73,30.35,7.85,TRAIL_SL,75,17.7278,0.2,0.210637,0.0006,-10.53,3.6304,6.1283,-2.106,0.0,1.5244,1.5244,99.09,50.0,49.09,10.3687,65
short,2020-07-13 14:30:00+05:30,2020-07-13 14:40:00+05:30,10777.05,10788.588868577359,10788.588868577359,10788.588868577359,False,-11.54,6.15,29.3,STOP_LOSS,10,11.5389,-0.2,-0.193077,0.0006,-10.53,-2.2718,2.5963,-0.2808,0.0,-2.5526,-2.5526,-165.92,50.0,-215.92,-1.4011,65
short,2020-07-14 10:00:00+05:30,2020-07-14 11:15:00+05:30,10724.35,10634.25900705328,10738.416249975922,10634.25900705328,True,90.09,107.25,4.55,TRAIL_SL,75,-90.091,-0.2,-0.254055,0.0006,-10.53,20.2096,158.2695,-2.106,0.0,18.1036,18.1036,1176.74,50.0,1126.74,-10.3687,65
short,2020-07-16 09:35:00+05:30,2020-07-16 09:45:00+05:30,10632.3,10658.4161134157,10658.4161134157,10658.4161134157,False,-26.12,0.15,38.85,STOP_LOSS,10,26.1161,-0.2,-0.18433,0.0006,-10.53,-5.0391,13.3,-0.2808,0.0,-5.3199,-5.3199,-345.79,50.0,-395.79,-1.4011,65
long,2020-07-17 10:05:00+05:30,2020-07-17 10:45:00+05:30,10793.05,10806.220305283643,10769.843881617066,10806.220305283643,True,13.17,28.3,8.4,TRAIL_SL,40,13.1703,0.2,0.207902,0.0006,-10.53,2.6809,3.3824,-1.1232,0.0,1.5577,1.5577,101.25,50.0,51.25,5.5695,65
long,2020-07-21 10:10:00+05:30,2020-07-21 12:30:00+05:30,11125.45,11155.623627770285,11105.620339034695,11155.623627770285,True,30.17,39.55,3.65,TRAIL_SL,140,30.1736,0.2,0.218104,0.0006,-10.53,6.2805,17.7537,-3.9312,0.0,2.3493,2.3493,152.71,50.0,102.71,19.1083,65
short,2020-07-22 09:45:00+05:30,2020-07-22 10:25:00+05:30,11141.65,11159.034526638005,11159.034526638005,11159.034526638005,False,-17.38,17.95,25.65,STOP_LOSS,40,17.3845,-0.2,-0.189569,0.0006,-10.53,-3.3953,5.8933,-1.1232,0.0,-4.5185,-4.5185,-293.7,50.0,-343.7,-5.5695,65
short,2020-07-22 14:55:00+05:30,2020-07-22 15:00:00+05:30,11091.3,11104.844920975622,11104.844920975622,11104.844920975622,False,-13.54,0.7,26.85,STOP_LOSS,5,13.5449,-0.2,-0.191873,0.0006,-10.53,-2.6594,3.5776,-0.1404,0.0,-2.7998,-2.7998,-181.99,50.0,-231.99,-0.7013,65
short,2020-07-24 09:55:00+05:30,2020-07-24 11:05:00+05:30,11165.8,11105.916302257132,11179.790675585406,11105.916302257132,True,59.88,75.1,3.85,TRAIL_SL,70,-59.8837,-0.2,-0.23593,0.0006,-10.53,12.945,69.9281,-1.9656,0.0,10.9794,10.9794,713.66,50.0,663.66,-9.6872,65
long,2020-07-24 14:40:00+05:30,2020-07-27 09:20:00+05:30,11179.15,11198.638513907743,11153.114987140862,11198.638513907743,True,19.49,45.85,6.9,TRAIL_SL,4000,19.4885,0.2,0.211693,0.0006,-10.53,4.0002,7.4061,-112.32,0.0,-108.3198,-108.3198,-7040.78,50.0,-7090.78,363.4529,65
short,2020-07-27 10:15:00+05:30,2020-07-27 10:25:00+05:30,11125.55,11141.938742416016,11141.938742416016,11141.938742416016,False,-16.39,6.75,21.9,STOP_LOSS,10,16.3887,-0.2,-0.190167,0.0006,-10.53,-3.2052,5.2375,-0.2808,0.0,-3.486,-3.486,-226.59,50.0,-276.59,-1.4011,65
long,2020-07-28 09:45:00+05:30,2020-07-28 12:40:00+05:30,11189.3,11241.7786841206,11164.214887988122,11241.7786841206,True,52.48,65.1,32.05,TRAIL_SL,175,52.4787,0.2,0.231487,0.0006,-10.53,11.2393,53.7032,-4.914,0.0,6.3253,6.3253,411.15,50.0,361.15,23.7256,65
long,2020-07-29 09:30:00+05:30,2020-07-29 09:35:00+05:30,11314.15,11291.585447655774,11291.585447655774,11291.585447655774,False,-22.56,2.45,51.15,STOP_LOSS,5,-22.5646,0.2,0.186461,0.0006,-10.53,-4.3754,9.9286,-0.1404,0.0,-4.5158,-4.5158,-293.53,50.0,-343.53,0.7013,65
short,2020-07-29 14:30:00+05:30,2020-07-29 14:55:00+05:30,11227.35,11175.189539130377,11241.708559720655,11175.189539130377,True,52.16,76.6,0.0,TRAIL_SL,25,-52.1605,-0.2,-0.231296,0.0006,-10.53,11.1667,53.0539,-0.702,0.0,10.4647,10.4647,680.2,50.0,630.2,-3.4917,65
short,2020-07-30 14:30:00+05:30,2020-07-30 15:15:00+05:30,11131.8,11103.9,11151.29946903788,11151.29946903788,False,27.9,35.85,23.1,SOFT_EOD_EXIT,45,-27.9,-0.2,-0.21674,0.0006,-10.53,5.7902,15.179,-1.2636,0.0,4.5266,4.5266,294.23,50.0,244.23,-6.2592,65
short,2020-07-31 09:30:00+05:30,2020-07-31 09:40:00+05:30,11092.4,11117.247269733947,11117.247269733947,11117.247269733947,False,-24.85,0.9,50.15,STOP_LOSS,10,24.8473,-0.2,-0.185092,0.0006,-10.53,-4.8028,12.039,-0.2808,0.0,-5.0836,-5.0836,-330.43,50.0,-380.43,-1.4011,65
short,2020-07-31 10:15:00+05:30,2020-07-31 10:50:00+05:30,11101.2,11121.74088571296,11121.74088571296,11121.74088571296,False,-20.54,11.6,29.3,STOP_LOSS,35,20.5409,-0.2,-0.187675,0.0006,-10.53,-3.9943,8.2276,-0.9828,0.0,-4.9771,-4.9771,-323.51,50.0,-373.51,-4.8783,65
short,2020-08-03 14:30:00+05:30,2020-08-03 15:15:00+05:30,10916.85,10894.25,10927.599439912226,10927.599439912226,False,22.6,34.5,2.6,SOFT_EOD_EXIT,45,-22.6,-0.2,-0.21356,0.0006,-10.53,4.6579,9.9598,-1.2636,0.0,3.3943,3.3943,220.63,50.0,170.63,-6.2592,65
long,2020-08-05 10:20:00+05:30,2020-08-05 10:45:00+05:30,11204.6,11185.695481259854,11185.695481259854,11185.695481259854,False,-18.9,3.8,26.95,STOP_LOSS,25,-18.9045,0.2,0.188657,0.0006,-10.53,-3.6844,6.9689,-0.702,0.0,-4.3864,-4.3864,-285.12,50.0,-335.12,3.4917,65
long,2020-08-06 10:00:00+05:30,2020-08-06 10:45:00+05:30,11158.45,11177.468098343985,11136.59306139193,11177.468098343985,True,19.02,32.2,5.1,TRAIL_SL,45,19.0181,0.2,0.211411,0.0006,-10.53,3.9013,7.0529,-1.2636,0.0,2.6377,2.6377,171.45,50.0,121.45,6.2592,65
short,2020-08-06 14:40:00+05:30,2020-08-06 15:05:00+05:30,11179.55,11194.855917697698,11194.855917697698,11194.855917697698,False,-15.31,15.2,24.85,STOP_LOSS,25,15.3059,-0.2,-0.190816,0.0006,-10.53,-2.9979,4.5683,-0.702,0.0,-3.6999,-3.6999,-240.5,50.0,-290.5,-3.4917,65
long,2020-08-10 10:20:00+05:30,2020-08-10 11:25:00+05:30,11307.45,11326.645973896459,11292.338720637055,11326.645973896459,True,19.2,28.4,16.6,TRAIL_SL,65,19.196,0.2,0.211518,0.0006,-10.53,3.9387,7.1855,-1.8252,0.0,2.1135,2.1135,137.38,50.0,87.38,9.0044,65
