direction,entry_time,exit_time,entry_price,exit_price,peak_profit,pnl,exit_reason
short,2015-03-19 14:30:00+05:30,2015-03-19 15:15:00+05:30,8697.65,8632.7,81.25,64.95,EOD_EXIT
short,2015-03-20 10:10:00+05:30,2015-03-20 11:25:00+05:30,8597.9,8607.15,15.8,-9.25,ST_TRAIL
short,2015-03-20 14:20:00+05:30,2015-03-20 15:15:00+05:30,8592.3,8565.0,27.3,27.3,EOD_EXIT
short,2015-03-23 09:45:00+05:30,2015-03-23 11:45:00+05:30,8573.25,8587.6,4.95,-14.35,ST_TRAIL
short,2015-03-23 13:35:00+05:30,2015-03-23 15:15:00+05:30,8564.15,8549.3,17.65,14.85,EOD_EXIT
long,2015-03-24 11:25:00+05:30,2015-03-24 11:55:00+05:30,8592.0,8585.5,9.1,-6.5,ST_TRAIL
short,2015-03-24 13:25:00+05:30,2015-03-24 13:50:00+05:30,8562.5,8573.35,10.55,-10.85,ST_TRAIL
long,2015-03-24 14:05:00+05:30,2015-03-24 14:40:00+05:30,8605.7,8578.85,15.9,-26.85,ST_TRAIL
short,2015-03-25 13:25:00+05:30,2015-03-25 13:45:00+05:30,8522.9,8536.1,0.0,-13.2,ST_TRAIL
short,2015-03-26 09:45:00+05:30,2015-03-26 15:15:00+05:30,8470.35,8341.65,142.8,128.7,EOD_EXIT
short,2015-03-27 10:35:00+05:30,2015-03-27 11:00:00+05:30,8338.85,8367.1,0.0,-28.25,ST_TRAIL
long,2015-03-27 13:35:00+05:30,2015-03-27 15:15:00+05:30,8351.15,8339.65,3.65,-11.5,EOD_EXIT
long,2015-03-30 09:45:00+05:30,2015-03-30 11:30:00+05:30,8404.85,8403.55,24.45,-1.3,ST_TRAIL
long,2015-03-30 13:45:00+05:30,2015-03-30 15:15:00+05:30,8459.85,8486.5,32.65,26.65,EOD_EXIT
long,2015-03-31 10:50:00+05:30,2015-03-31 12:30:00+05:30,8526.85,8517.7,6.0,-9.15,ST_TRAIL
long,2015-03-31 13:20:00+05:30,2015-03-31 14:15:00+05:30,8532.3,8508.65,10.35,-23.65,ST_TRAIL
short,2015-03-31 14:20:00+05:30,2015-03-31 15:05:00+05:30,8487.35,8500.25,13.65,-12.9,ST_TRAIL
long,2015-04-01 13:30:00+05:30,2015-04-01 15:15:00+05:30,8527.1,8589.6,62.5,62.5,EOD_EXIT
long,2015-04-06 13:15:00+05:30,2015-04-06 15:15:00+05:30,8605.7,8662.85,57.15,57.15,EOD_EXIT
short,2015-04-07 11:10:00+05:30,2015-04-07 11:45:00+05:30,8616.8,8650.45,0.0,-33.65,ST_TRAIL
short,2015-04-07 14:00:00+05:30,2015-04-07 14:15:00+05:30,8595.5,8626.2,0.0,-30.7,ST_TRAIL
long,2015-04-08 14:05:00+05:30,2015-04-08 15:15:00+05:30,8715.8,8714.35,1.35,-1.45,EOD_EXIT
short,2015-04-09 09:45:00+05:30,2015-04-09 10:25:00+05:30,8705.15,8724.9,20.45,-19.75,ST_TRAIL
long,2015-04-09 13:25:00+05:30,2015-04-09 13:50:00+05:30,8756.2,8737.65,6.15,-18.55,ST_TRAIL
short,2015-04-09 14:05:00+05:30,2015-04-09 14:40:00+05:30,8720.4,8748.65,9.0,-28.25,ST_TRAIL
long,2015-04-10 14:05:00+05:30,2015-04-10 15:15:00+05:30,8758.6,8777.25,23.95,18.65,EOD_EXIT
short,2015-04-15 10:45:00+05:30,2015-04-15 12:10:00+05:30,8806.85,8812.4,7.8,-5.55,ST_TRAIL
short,2015-04-16 09:50:00+05:30,2015-04-16 13:30:00+05:30,8732.5,8675.9,84.95,56.6,ST_TRAIL
short,2015-04-17 09:40:00+05:30,2015-04-17 11:20:00+05:30,8660.6,8668.45,17.25,-7.85,ST_TRAIL
short,2015-04-20 09:45:00+05:30,2015-04-20 12:00:00+05:30,8564.2,8553.2,32.35,11.0,ST_TRAIL
short,2015-04-20 13:05:00+05:30,2015-04-20 15:15:00+05:30,8539.1,8451.5,113.0,87.6,EOD_EXIT
short,2015-04-21 10:00:00+05:30,2015-04-21 11:00:00+05:30,8404.6,8424.7,12.75,-20.1,ST_TRAIL
short,2015-04-21 13:45:00+05:30,2015-04-21 15:15:00+05:30,8431.9,8381.05,68.25,50.85,EOD_EXIT
short,2015-04-22 10:40:00+05:30,2015-04-22 10:55:00+05:30,8373.75,8397.9,0.0,-24.15,ST_TRAIL
short,2015-04-22 13:15:00+05:30,2015-04-22 14:30:00+05:30,8365.8,8354.15,72.8,11.65,ST_TRAIL
long,2015-04-23 09:50:00+05:30,2015-04-23 10:30:00+05:30,8496.35,8445.7,0.05,-50.65,STOP_LOSS
short,2015-04-23 10:45:00+05:30,2015-04-23 13:50:00+05:30,8434.85,8407.85,64.65,27.0,ST_TRAIL
short,2015-04-24 10:45:00+05:30,2015-04-24 11:55:00+05:30,8337.7,8350.7,11.5,-13.0,ST_TRAIL
short,2015-04-24 13:15:00+05:30,2015-04-24 15:15:00+05:30,8348.1,8326.1,67.65,22.0,EOD_EXIT
short,2015-04-27 09:35:00+05:30,2015-04-27 11:15:00+05:30,8281.85,8261.8,53.95,20.05,ST_TRAIL
short,2015-04-27 13:00:00+05:30,2015-04-27 15:15:00+05:30,8250.5,8211.75,38.75,38.75,EOD_EXIT
short,2015-04-29 10:30:00+05:30,2015-04-29 12:30:00+05:30,8234.3,8251.15,9.35,-16.85,ST_TRAIL
long,2015-04-29 13:00:00+05:30,2015-04-29 14:00:00+05:30,8291.8,8263.9,8.9,-27.9,ST_TRAIL
short,2015-04-30 13:00:00+05:30,2015-04-30 13:50:00+05:30,8150.3,8175.3,0.0,-25.0,ST_TRAIL
long,2015-04-30 14:15:00+05:30,2015-04-30 15:05:00+05:30,8185.0,8175.0,22.75,-10.0,ST_TRAIL
long,2015-05-04 09:40:00+05:30,2015-05-04 12:45:00+05:30,8287.15,8279.3,8.85,-7.85,ST_TRAIL
long,2015-05-04 14:10:00+05:30,2015-05-04 14:20:00+05:30,8293.55,8264.85,0.0,-28.7,ST_TRAIL
long,2015-05-05 10:30:00+05:30,2015-05-05 11:50:00+05:30,8337.3,8329.7,14.3,-7.6,ST_TRAIL
short,2015-05-05 13:05:00+05:30,2015-05-05 13:45:00+05:30,8311.7,8313.45,21.15,-1.75,ST_TRAIL
short,2015-05-06 09:40:00+05:30,2015-05-06 13:35:00+05:30,8217.8,8137.55,108.15,80.25,ST_TRAIL
short,2015-05-06 14:25:00+05:30,2015-05-06 15:15:00+05:30,8126.8,8090.1,36.7,36.7,EOD_EXIT
short,2015-05-07 13:20:00+05:30,2015-05-07 15:05:00+05:30,8048.2,8062.25,38.55,-14.05,ST_TRAIL
long,2015-05-08 10:15:00+05:30,2015-05-08 13:45:00+05:30,8167.85,8178.9,34.0,11.05,ST_TRAIL
long,2015-05-08 14:20:00+05:30,2015-05-08 15:10:00+05:30,8208.1,8183.95,8.7,-24.15,ST_TRAIL
long,2015-05-11 09:40:00+05:30,2015-05-11 13:00:00+05:30,8255.85,8301.8,60.25,45.95,ST_TRAIL
short,2015-05-12 10:15:00+05:30,2015-05-12 15:15:00+05:30,8176.1,8123.35,56.85,52.75,EOD_EXIT
long,2015-05-13 09:50:00+05:30,2015-05-13 10:45:00+05:30,8239.2,8215.95,8.45,-23.25,ST_TRAIL
short,2015-05-13 10:50:00+05:30,2015-05-13 13:05:00+05:30,8196.35,8165.5,87.8,30.85,ST_TRAIL
long,2015-05-13 13:25:00+05:30,2015-05-13 15:15:00+05:30,8214.45,8230.55,28.7,16.1,EOD_EXIT
short,2015-05-14 10:50:00+05:30,2015-05-14 13:20:00+05:30,8179.1,8202.95,14.2,-23.85,ST_TRAIL
long,2015-05-18 09:55:00+05:30,2015-05-18 10:50:00+05:30,8314.95,8289.65,4.5,-25.3,ST_TRAIL
long,2015-05-18 13:05:00+05:30,2015-05-18 15:15:00+05:30,8305.7,8376.65,70.95,70.95,EOD_EXIT
long,2015-05-19 13:20:00+05:30,2015-05-19 14:10:00+05:30,8410.85,8395.45,13.45,-15.4,ST_TRAIL
short,2015-05-19 14:15:00+05:30,2015-05-19 15:15:00+05:30,8370.2,8363.4,33.35,6.8,EOD_EXIT
long,2015-05-20 09:40:00+05:30,2015-05-20 12:05:00+05:30,8425.45,8420.55,13.1,-4.9,ST_TRAIL
long,2015-05-20 13:05:00+05:30,2015-05-20 13:30:00+05:30,8423.7,8406.75,0.0,-16.95,ST_TRAIL
long,2015-05-20 14:10:00+05:30,2015-05-20 15:15:00+05:30,8419.65,8426.75,7.3,7.1,EOD_EXIT
short,2015-05-21 10:10:00+05:30,2015-05-21 11:00:00+05:30,8395.95,8408.2,10.5,-12.25,ST_TRAIL
long,2015-05-21 13:30:00+05:30,2015-05-21 14:00:00+05:30,8424.15,8415.2,9.5,-8.95,ST_TRAIL
long,2015-05-22 09:55:00+05:30,2015-05-22 12:35:00+05:30,8439.15,8463.1,38.95,23.95,ST_TRAIL
long,2015-05-22 13:15:00+05:30,2015-05-22 13:30:00+05:30,8484.7,8467.05,0.0,-17.65,ST_TRAIL
short,2015-05-25 10:55:00+05:30,2015-05-25 14:25:00+05:30,8429.4,8395.9,53.8,33.5,ST_TRAIL
short,2015-05-26 13:50:00+05:30,2015-05-26 15:15:00+05:30,8335.75,8341.75,10.9,-6.0,EOD_EXIT
long,2015-05-27 10:35:00+05:30,2015-05-27 11:10:00+05:30,8331.85,8311.2,0.0,-20.65,ST_TRAIL
long,2015-05-27 13:10:00+05:30,2015-05-27 13:25:00+05:30,8337.55,8321.85,0.0,-15.7,ST_TRAIL
short,2015-05-28 11:05:00+05:30,2015-05-28 14:25:00+05:30,8321.0,8295.2,44.85,25.8,ST_TRAIL
long,2015-05-29 10:45:00+05:30,2015-05-29 13:20:00+05:30,8399.2,8395.85,18.6,-3.35,ST_TRAIL
long,2015-06-01 10:45:00+05:30,2015-06-01 12:05:00+05:30,8443.85,8441.9,21.75,-1.95,ST_TRAIL
short,2015-06-02 10:40:00+05:30,2015-06-02 12:05:00+05:30,8377.6,8348.35,69.4,29.25,ST_TRAIL
short,2015-06-02 14:00:00+05:30,2015-06-02 15:15:00+05:30,8283.5,8227.75,55.75,55.75,EOD_EXIT
short,2015-06-03 10:05:00+05:30,2015-06-03 12:30:00+05:30,8173.8,8133.55,73.85,40.25,ST_TRAIL
short,2015-06-04 09:35:00+05:30,2015-06-04 10:25:00+05:30,8108.15,8146.2,0.0,-38.05,ST_TRAIL
short,2015-06-04 13:00:00+05:30,2015-06-04 14:20:00+05:30,8097.2,8090.1,34.9,7.1,ST_TRAIL
long,2015-06-04 14:25:00+05:30,2015-06-04 15:15:00+05:30,8110.6,8134.2,23.6,23.6,EOD_EXIT
long,2015-06-05 13:00:00+05:30,2015-06-05 14:45:00+05:30,8166.2,8156.55,15.9,-9.65,ST_TRAIL
short,2015-06-08 09:40:00+05:30,2015-06-08 14:15:00+05:30,8066.65,8058.05,25.9,8.6,ST_TRAIL
long,2015-06-08 14:20:00+05:30,2015-06-08 15:00:00+05:30,8059.1,8037.2,19.5,-21.9,ST_TRAIL
short,2015-06-09 10:00:00+05:30,2015-06-09 11:20:00+05:30,8028.45,8033.55,12.55,-5.1,ST_TRAIL
short,2015-06-09 13:25:00+05:30,2015-06-09 13:50:00+05:30,8035.25,8048.45,3.05,-13.2,ST_TRAIL
short,2015-06-09 14:05:00+05:30,2015-06-09 15:15:00+05:30,8034.5,8021.4,21.6,13.1,EOD_EXIT
long,2015-06-10 10:20:00+05:30,2015-06-10 13:40:00+05:30,8109.35,8095.9,4.9,-13.45,ST_TRAIL
long,2015-06-10 14:15:00+05:30,2015-06-10 15:00:00+05:30,8112.2,8127.2,37.4,15.0,ST_TRAIL
short,2015-06-11 10:20:00+05:30,2015-06-11 12:40:00+05:30,8103.25,8052.4,87.3,50.85,ST_TRAIL
short,2015-06-11 13:45:00+05:30,2015-06-11 15:15:00+05:30,8026.4,7964.0,62.4,62.4,EOD_EXIT
short,2015-06-12 11:20:00+05:30,2015-06-12 11:45:00+05:30,7961.95,7976.6,0.0,-14.65,ST_TRAIL
short,2015-06-12 14:30:00+05:30,2015-06-12 14:35:00+05:30,7947.45,7969.8,0.0,-22.35,ST_TRAIL
long,2015-06-15 09:45:00+05:30,2015-06-15 10:10:00+05:30,8020.25,7981.8,6.25,-38.45,ST_TRAIL
long,2015-06-15 10:55:00+05:30,2015-06-15 12:30:00+05:30,8011.55,8002.5,12.25,-9.05,ST_TRAIL
long,2015-06-15 13:05:00+05:30,2015-06-15 14:30:00+05:30,8015.5,8019.05,37.15,3.55,ST_TRAIL
short,2015-06-16 10:05:00+05:30,2015-06-16 14:10:00+05:30,7977.45,7978.3,21.5,-0.85,ST_TRAIL
long,2015-06-16 14:25:00+05:30,2015-06-16 15:15:00+05:30,8004.65,8048.05,45.75,43.4,EOD_EXIT
long,2015-06-17 13:50:00+05:30,2015-06-17 15:00:00+05:30,8102.6,8078.2,31.65,-24.4,ST_TRAIL
long,2015-06-18 09:55:00+05:30,2015-06-18 11:35:00+05:30,8155.25,8142.6,10.8,-12.65,ST_TRAIL
long,2015-06-18 13:00:00+05:30,2015-06-18 14:30:00+05:30,8173.65,8166.15,12.05,-7.5,ST_TRAIL
long,2015-06-19 10:00:00+05:30,2015-06-19 12:15:00+05:30,8217.7,8212.25,15.3,-5.45,ST_TRAIL
long,2015-06-19 14:00:00+05:30,2015-06-19 14:50:00+05:30,8232.85,8227.65,14.55,-5.2,ST_TRAIL
long,2015-06-22 09:45:00+05:30,2015-06-22 14:05:00+05:30,8294.9,8342.65,59.35,47.75,ST_TRAIL
long,2015-06-23 10:05:00+05:30,2015-06-23 10:50:00+05:30,8382.2,8376.65,14.6,-5.55,ST_TRAIL
long,2015-06-24 09:55:00+05:30,2015-06-24 11:40:00+05:30,8405.2,8396.35,6.95,-8.85,ST_TRAIL
long,2015-06-25 13:05:00+05:30,2015-06-25 15:00:00+05:30,8384.9,8391.55,35.8,6.65,ST_TRAIL
long,2015-06-26 13:15:00+05:30,2015-06-26 14:35:00+05:30,8381.45,8380.45,17.95,-1.0,ST_TRAIL
short,2015-06-29 10:40:00+05:30,2015-06-29 12:35:00+05:30,8216.7,8238.05,16.7,-21.35,ST_TRAIL
long,2015-06-29 14:15:00+05:30,2015-06-29 15:15:00+05:30,8309.65,8316.4,13.9,6.75,EOD_EXIT
long,2015-06-30 13:15:00+05:30,2015-06-30 13:45:00+05:30,8334.9,8318.25,1.35,-16.65,ST_TRAIL
long,2015-07-01 09:45:00+05:30,2015-07-01 11:40:00+05:30,8403.9,8420.0,35.5,16.1,ST_TRAIL
long,2015-07-02 09:50:00+05:30,2015-07-02 12:05:00+05:30,8465.75,8450.2,10.8,-15.55,ST_TRAIL
long,2015-07-03 09:40:00+05:30,2015-07-03 10:25:00+05:30,8482.1,8475.75,13.85,-6.35,ST_TRAIL
long,2015-07-03 13:05:00+05:30,2015-07-03 13:25:00+05:30,8481.45,8469.0,0.0,-12.45,ST_TRAIL
short,2015-07-06 11:00:00+05:30,2015-07-06 12:00:00+05:30,8405.35,8432.05,0.0,-26.7,ST_TRAIL
long,2015-07-06 13:00:00+05:30,2015-07-06 15:15:00+05:30,8467.0,8518.9,57.4,51.9,EOD_EXIT
short,2015-07-07 14:15:00+05:30,2015-07-07 14:45:00+05:30,8516.0,8521.55,24.0,-5.55,ST_TRAIL
short,2015-07-08 10:50:00+05:30,2015-07-08 12:40:00+05:30,8419.95,8367.6,74.7,52.35,ST_TRAIL
short,2015-07-09 13:20:00+05:30,2015-07-09 13:45:00+05:30,8342.3,8354.3,4.2,-12.0,ST_TRAIL
short,2015-07-09 14:30:00+05:30,2015-07-09 15:15:00+05:30,8336.65,8328.75,10.15,7.9,EOD_EXIT
short,2015-07-10 10:45:00+05:30,2015-07-10 12:35:00+05:30,8324.1,8340.6,8.35,-16.5,ST_TRAIL
short,2015-07-10 13:45:00+05:30,2015-07-10 14:45:00+05:30,8336.15,8347.5,12.55,-11.35,ST_TRAIL
long,2015-07-13 13:00:00+05:30,2015-07-13 15:15:00+05:30,8453.4,8458.85,13.1,5.45,EOD_EXIT
long,2015-07-14 10:35:00+05:30,2015-07-14 11:00:00+05:30,8462.7,8441.25,0.0,-21.45,ST_TRAIL
long,2015-07-14 14:05:00+05:30,2015-07-14 14:20:00+05:30,8478.2,8442.85,0.0,-35.35,ST_TRAIL
long,2015-07-15 09:40:00+05:30,2015-07-15 12:45:00+05:30,8499.25,8515.75,30.45,16.5,ST_TRAIL
long,2015-07-15 13:45:00+05:30,2015-07-15 14:50:00+05:30,8527.05,8508.9,1.85,-18.15,ST_TRAIL
long,2015-07-16 09:50:00+05:30,2015-07-16 12:40:00+05:30,8568.7,8566.5,5.55,-2.2,ST_TRAIL
long,2015-07-16 13:05:00+05:30,2015-07-16 14:40:00+05:30,8580.75,8597.05,31.05,16.3,ST_TRAIL
long,2015-07-17 13:50:00+05:30,2015-07-17 14:15:00+05:30,8624.95,8615.6,10.45,-9.35,ST_TRAIL
long,2015-07-20 14:10:00+05:30,2015-07-20 15:15:00+05:30,8586.5,8598.9,32.15,12.4,EOD_EXIT
long,2015-07-21 09:55:00+05:30,2015-07-21 11:35:00+05:30,8626.05,8606.85,7.65,-19.2,ST_TRAIL
long,2015-07-22 10:20:00+05:30,2015-07-22 15:15:00+05:30,8571.4,8638.65,68.4,67.25,EOD_EXIT
short,2015-07-23 11:30:00+05:30,2015-07-23 12:10:00+05:30,8604.05,8618.3,9.6,-14.25,ST_TRAIL
short,2015-07-23 13:45:00+05:30,2015-07-23 14:35:00+05:30,8591.3,8616.0,11.6,-24.7,ST_TRAIL
short,2015-07-24 10:30:00+05:30,2015-07-24 15:15:00+05:30,8572.9,8520.7,54.85,52.2,EOD_EXIT
short,2015-07-27 09:50:00+05:30,2015-07-27 11:00:00+05:30,8438.75,8447.2,13.65,-8.45,ST_TRAIL
short,2015-07-28 09:55:00+05:30,2015-07-28 10:15:00+05:30,8346.0,8387.25,0.0,-41.25,ST_TRAIL
long,2015-07-28 13:05:00+05:30,2015-07-28 13:15:00+05:30,8380.4,8368.3,0.05,-12.1,ST_TRAIL
short,2015-07-28 13:30:00+05:30,2015-07-28 14:05:00+05:30,8347.2,8352.1,22.35,-4.9,ST_TRAIL
long,2015-07-28 14:10:00+05:30,2015-07-28 15:05:00+05:30,8368.5,8331.45,0.0,-37.05,ST_TRAIL
long,2015-07-29 09:50:00+05:30,2015-07-29 11:25:00+05:30,8360.6,8347.65,6.15,-12.95,ST_TRAIL
long,2015-07-29 13:00:00+05:30,2015-07-29 13:30:00+05:30,8368.85,8363.35,10.55,-5.5,ST_TRAIL
long,2015-07-30 09:45:00+05:30,2015-07-30 12:40:00+05:30,8421.65,8442.75,33.75,21.1,ST_TRAIL
short,2015-07-30 13:30:00+05:30,2015-07-30 14:50:00+05:30,8413.9,8432.95,2.3,-19.05,ST_TRAIL
long,2015-07-31 13:30:00+05:30,2015-07-31 14:45:00+05:30,8522.0,8525.6,26.55,3.6,ST_TRAIL
short,2015-08-03 13:15:00+05:30,2015-08-03 13:20:00+05:30,8535.3,8549.9,0.0,-14.6,ST_TRAIL
short,2015-08-04 10:35:00+05:30,2015-08-04 11:05:00+05:30,8505.25,8532.4,2.45,-27.15,ST_TRAIL
short,2015-08-06 11:30:00+05:30,2015-08-06 12:55:00+05:30,8557.2,8568.5,3.65,-11.3,ST_TRAIL
long,2015-08-06 14:30:00+05:30,2015-08-06 14:45:00+05:30,8597.25,8581.75,0.0,-15.5,ST_TRAIL
short,2015-08-07 13:45:00+05:30,2015-08-07 14:15:00+05:30,8558.9,8575.3,0.0,-16.4,ST_TRAIL
long,2015-08-10 10:25:00+05:30,2015-08-10 12:30:00+05:30,8620.15,8601.15,0.0,-19.0,ST_TRAIL
long,2015-08-10 13:50:00+05:30,2015-08-10 15:00:00+05:30,8596.1,8571.45,1.15,-24.65,ST_TRAIL
short,2015-08-11 11:00:00+05:30,2015-08-11 14:20:00+05:30,8511.0,8476.55,65.1,34.45,ST_TRAIL
short,2015-08-12 09:40:00+05:30,2015-08-12 10:25:00+05:30,8396.95,8418.15,5.1,-21.2,ST_TRAIL
long,2015-08-14 10:50:00+05:30,2015-08-14 14:25:00+05:30,8423.4,8506.4,98.85,83.0,ST_TRAIL
short,2015-08-17 10:35:00+05:30,2015-08-17 11:50:00+05:30,8447.45,8475.3,6.25,-27.85,ST_TRAIL
long,2015-08-18 09:45:00+05:30,2015-08-18 10:50:00+05:30,8516.05,8502.05,8.35,-14.0,ST_TRAIL
long,2015-08-19 10:50:00+05:30,2015-08-19 11:35:00+05:30,8478.55,8494.6,38.75,16.05,ST_TRAIL
long,2015-08-19 13:50:00+05:30,2015-08-19 14:25:00+05:30,8507.25,8497.05,0.2,-10.2,ST_TRAIL
long,2015-08-20 09:40:00+05:30,2015-08-20 10:00:00+05:30,8488.75,8460.2,0.0,-28.55,ST_TRAIL
short,2015-08-20 10:05:00+05:30,2015-08-20 11:05:00+05:30,8464.75,8485.2,1.95,-20.45,ST_TRAIL
short,2015-08-20 13:10:00+05:30,2015-08-20 15:15:00+05:30,8412.25,8377.75,45.5,34.5,EOD_EXIT
short,2015-08-21 10:40:00+05:30,2015-08-21 11:30:00+05:30,8238.75,8266.05,0.0,-27.3,ST_TRAIL
short,2015-08-21 14:05:00+05:30,2015-08-21 14:15:00+05:30,8252.15,8272.15,0.0,-20.0,ST_TRAIL
short,2015-08-24 10:20:00+05:30,2015-08-24 11:10:00+05:30,8003.65,8001.85,61.85,1.8,ST_TRAIL
short,2015-08-24 13:55:00+05:30,2015-08-24 15:15:00+05:30,7915.4,7789.8,125.6,125.6,EOD_EXIT
short,2015-08-25 10:45:00+05:30,2015-08-25 12:05:00+05:30,7804.25,7758.25,127.9,46.0,ST_TRAIL
long,2015-08-25 13:05:00+05:30,2015-08-25 15:15:00+05:30,7859.75,7889.65,34.9,29.9,EOD_EXIT
long,2015-08-26 10:05:00+05:30,2015-08-26 12:00:00+05:30,7879.6,7882.85,48.5,3.25,ST_TRAIL
long,2015-08-26 13:45:00+05:30,2015-08-26 14:35:00+05:30,7878.05,7816.0,0.0,-62.05,STOP_LOSS
long,2015-08-27 10:05:00+05:30,2015-08-27 11:30:00+05:30,7894.95,7886.1,15.15,-8.85,ST_TRAIL
long,2015-08-27 13:05:00+05:30,2015-08-27 15:15:00+05:30,7924.65,7952.3,37.45,27.65,EOD_EXIT
long,2015-08-28 09:55:00+05:30,2015-08-28 11:20:00+05:30,8057.45,8058.9,29.65,1.45,ST_TRAIL
short,2015-08-28 13:15:00+05:30,2015-08-28 15:05:00+05:30,8050.65,8015.75,73.95,34.9,ST_TRAIL
long,2015-08-31 11:25:00+05:30,2015-08-31 11:55:00+05:30,8035.55,8011.55,0.0,-24.0,ST_TRAIL
short,2015-09-01 14:25:00+05:30,2015-09-01 15:15:00+05:30,7754.25,7801.6,1.15,-47.35,EOD_EXIT
long,2015-09-02 10:35:00+05:30,2015-09-02 10:55:00+05:30,7825.0,7797.95,6.85,-27.05,ST_TRAIL
short,2015-09-02 11:15:00+05:30,2015-09-02 12:30:00+05:30,7774.6,7805.65,10.25,-31.05,ST_TRAIL
short,2015-09-02 13:25:00+05:30,2015-09-02 15:15:00+05:30,7774.5,7729.0,63.9,45.5,EOD_EXIT
long,2015-09-03 10:00:00+05:30,2015-09-03 12:25:00+05:30,7793.1,7773.4,14.55,-19.7,ST_TRAIL
long,2015-09-03 13:10:00+05:30,2015-09-03 15:00:00+05:30,7799.25,7815.2,43.9,15.95,ST_TRAIL
short,2015-09-04 09:40:00+05:30,2015-09-04 11:15:00+05:30,7666.65,7692.65,19.55,-26.0,ST_TRAIL
short,2015-09-07 09:45:00+05:30,2015-09-07 10:25:00+05:30,7640.45,7657.65,25.4,-17.2,ST_TRAIL
short,2015-09-07 14:20:00+05:30,2015-09-07 15:15:00+05:30,7604.8,7560.8,51.65,44.0,EOD_EXIT
short,2015-09-08 10:05:00+05:30,2015-09-08 11:40:00+05:30,7567.25,7589.75,22.85,-22.5,ST_TRAIL
long,2015-09-08 13:00:00+05:30,2015-09-08 15:05:00+05:30,7652.8,7685.9,57.5,33.1,ST_TRAIL
long,2015-09-09 11:20:00+05:30,2015-09-09 13:30:00+05:30,7796.85,7822.9,42.4,26.05,ST_TRAIL
short,2015-09-09 14:10:00+05:30,2015-09-09 14:35:00+05:30,7798.05,7819.45,3.55,-21.4,ST_TRAIL
long,2015-09-14 10:40:00+05:30,2015-09-14 15:15:00+05:30,7825.15,7868.65,48.1,43.5,EOD_EXIT
short,2015-09-15 11:25:00+05:30,2015-09-15 12:35:00+05:30,7828.6,7844.6,5.95,-16.0,ST_TRAIL
short,2015-09-15 13:35:00+05:30,2015-09-15 14:50:00+05:30,7836.0,7829.7,26.3,6.3,ST_TRAIL
long,2015-09-16 09:45:00+05:30,2015-09-16 10:20:00+05:30,7884.1,7859.55,0.0,-24.55,ST_TRAIL
long,2015-09-16 14:00:00+05:30,2015-09-16 14:15:00+05:30,7901.2,7883.85,4.75,-17.35,ST_TRAIL
long,2015-09-18 09:45:00+05:30,2015-09-18 12:30:00+05:30,8006.9,8037.8,46.9,30.9,ST_TRAIL
long,2015-09-18 13:45:00+05:30,2015-09-18 14:10:00+05:30,8043.55,8022.7,0.0,-20.85,ST_TRAIL
short,2015-09-22 13:20:00+05:30,2015-09-22 15:15:00+05:30,7955.7,7807.15,157.8,148.55,EOD_EXIT
long,2015-09-23 13:15:00+05:30,2015-09-23 15:00:00+05:30,7821.95,7852.25,56.95,30.3,ST_TRAIL
short,2015-09-24 09:50:00+05:30,2015-09-24 11:55:00+05:30,7815.95,7846.0,0.0,-30.05,ST_TRAIL
short,2015-09-24 13:10:00+05:30,2015-09-24 13:25:00+05:30,7823.9,7841.35,0.0,-17.45,ST_TRAIL
long,2015-09-24 13:30:00+05:30,2015-09-24 15:15:00+05:30,7854.75,7867.1,29.7,12.35,EOD_EXIT
short,2015-09-28 09:40:00+05:30,2015-09-28 10:15:00+05:30,7846.05,7873.1,3.9,-27.05,ST_TRAIL
short,2015-09-28 14:10:00+05:30,2015-09-28 15:15:00+05:30,7849.55,7795.95,53.65,53.6,EOD_EXIT
short,2015-09-29 10:10:00+05:30,2015-09-29 11:00:00+05:30,7711.75,7778.7,15.25,-66.95,STOP_LOSS
long,2015-09-29 11:05:00+05:30,2015-09-29 11:35:00+05:30,7802.3,7754.4,0.0,-47.9,ST_TRAIL
long,2015-09-29 13:00:00+05:30,2015-09-29 14:40:00+05:30,7860.65,7890.85,63.05,30.2,ST_TRAIL
long,2015-09-30 10:25:00+05:30,2015-09-30 13:25:00+05:30,7908.9,7898.35,10.6,-10.55,ST_TRAIL
long,2015-09-30 14:15:00+05:30,2015-09-30 15:15:00+05:30,7918.75,7947.95,37.3,29.2,EOD_EXIT
short,2015-10-01 11:00:00+05:30,2015-10-01 12:00:00+05:30,7946.05,7968.7,0.0,-22.65,ST_TRAIL
short,2015-10-01 13:40:00+05:30,2015-10-01 14:35:00+05:30,7953.6,7955.75,17.2,-2.15,ST_TRAIL
long,2015-10-05 09:50:00+05:30,2015-10-05 15:15:00+05:30,8055.6,8116.9,69.1,61.3,EOD_EXIT
long,2015-10-06 13:50:00+05:30,2015-10-06 15:15:00+05:30,8140.05,8149.9,28.95,9.85,EOD_EXIT
long,2015-10-07 09:35:00+05:30,2015-10-07 11:50:00+05:30,8164.1,8158.05,17.6,-6.05,ST_TRAIL
short,2015-10-08 11:15:00+05:30,2015-10-08 13:35:00+05:30,8143.45,8134.95,28.95,8.5,ST_TRAIL
short,2015-10-08 14:10:00+05:30,2015-10-08 14:50:00+05:30,8118.3,8135.1,11.3,-16.8,ST_TRAIL
