direction,entry_tier,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,be_triggered,pnl,mfe_pts,mae_pts,peak_profit_pts,exit_reason,holding_mins,holding_time,opt_dS,opt_delta_entry,opt_delta_exit,opt_gamma,opt_theta_daily,opt_vega,opt_vix_entry,opt_vix_exit,opt_vix_chg,opt_delta_effect,opt_gamma_effect,opt_gamma_pnl,opt_theta_effect,opt_vega_effect,opt_change,opt_pnl_per_lot,opt_gross_pnl,opt_slippage,opt_pnl_total,opt_breakeven_dS
long,A,2015-02-10 11:35:00+05:30,2015-02-10 12:00:00+05:30,8625.4,8601.1,8607.360591015253,8607.360591015253,False,-24.3,3.05,26.8,0.0,STOP_LOSS,25,0H:25M,-24.3,0.2,0.18056,0.0008,0.0,6.0,,,0.0,-4.6474,0.0,17.7147,0.0,0.0,-4.6474,-4.6474,-348.56,50.0,-398.56,0.0
long,C,2015-02-11 09:30:00+05:30,2015-02-11 13:25:00+05:30,8611.5,8636.5,8590.320512596598,8638.258914455735,True,25.0,40.4,17.45,32.5,TRAIL_SL,235,3H:55M,25.0,0.2,0.22,0.0008,0.0,6.0,,,0.0,5.225,0.0,18.75,0.0,0.0,5.225,5.225,391.88,50.0,341.88,0.0
long,A,2015-02-11 13:25:00+05:30,2015-02-11 13:30:00+05:30,8636.5,8619.7,8623.706547049062,8623.706547049062,False,-16.8,3.45,21.55,0.0,STOP_LOSS,5,0H:05M,-16.8,0.2,0.18656,0.0008,0.0,6.0,,,0.0,-3.2584,0.0,8.4672,0.0,0.0,-3.2584,-3.2584,-244.38,50.0,-294.38,0.0
long,A,2015-02-12 09:30:00+05:30,2015-02-12 11:30:00+05:30,8636.0,8606.7,8614.831724047493,8614.831724047493,False,-29.3,15.55,36.6,12.55,STOP_LOSS,120,2H:00M,-29.3,0.2,0.17656,0.0008,0.0,6.0,,,0.0,-5.5509,0.0,25.7547,0.0,0.0,-5.5509,-5.5509,-416.32,50.0,-466.32,0.0
long,C,2015-02-13 09:30:00+05:30,2015-02-13 10:55:00+05:30,8759.85,8736.55,8743.232474823013,8743.232474823013,False,-23.3,6.7,24.15,4.4,STOP_LOSS,85,1H:25M,-23.3,0.2,0.18136,0.0008,0.0,6.0,,,0.0,-4.4646,0.0,16.2867,0.0,0.0,-4.4646,-4.4646,-334.84,50.0,-384.84,0.0
long,A,2015-02-13 11:00:00+05:30,2015-02-13 12:10:00+05:30,8746.65,8769.35,8734.949533430568,8774.092395825646,True,22.7,34.05,5.4,33.0,TRAIL_SL,70,1H:10M,22.7,0.2,0.21816,0.0008,0.0,6.0,,,0.0,4.7255,0.0,15.4587,0.0,0.0,4.7255,4.7255,354.41,50.0,304.41,0.0
long,C,2015-02-13 12:10:00+05:30,2015-02-13 13:05:00+05:30,8769.35,8780.95,8757.37671017364,8784.71752600371,True,11.6,26.3,12.85,20.85,TRAIL_SL,55,0H:55M,11.6,0.2,0.20928,0.0008,0.0,6.0,,,0.0,2.3684,0.0,4.0368,0.0,0.0,2.3684,2.3684,177.63,50.0,127.63,0.0
long,A,2015-02-13 13:05:00+05:30,2015-02-13 15:05:00+05:30,8780.95,8813.15,8768.855045073096,8814.748712921426,True,32.2,40.75,6.4,39.35,TRAIL_SL,120,2H:00M,32.2,0.2,0.22576,0.0008,0.0,6.0,,,0.0,6.8133,0.0,31.1052,0.0,0.0,6.8133,6.8133,510.99,50.0,460.99,0.0
long,C,2015-02-16 09:30:00+05:30,2015-02-16 11:15:00+05:30,8860.1,8835.05,8841.893221315691,8841.893221315691,False,-25.05,9.85,28.75,8.4,STOP_LOSS,105,1H:45M,-25.05,0.2,0.17996,0.0008,0.0,6.0,,,0.0,-4.7841,0.0,18.8251,0.0,0.0,-4.7841,-4.7841,-358.81,50.0,-408.81,0.0
long,A,2015-02-19 09:30:00+05:30,2015-02-19 10:35:00+05:30,8885.25,8866.5,8869.716716903611,8869.716716903611,False,-18.75,13.35,19.3,11.35,STOP_LOSS,65,1H:05M,-18.75,0.2,0.185,0.0008,0.0,6.0,,,0.0,-3.6234,0.0,10.5469,0.0,0.0,-3.6234,-3.6234,-271.76,50.0,-321.76,0.0
short,C,2015-02-19 10:45:00+05:30,2015-02-19 11:10:00+05:30,8854.35,8826.4,8862.165994018229,8821.068525316025,True,27.95,44.4,11.9,41.5,TRAIL_SL,25,0H:25M,-27.95,-0.2,-0.22236,0.0008,0.0,6.0,,,0.0,5.8712,0.0,23.4361,0.0,0.0,5.8712,5.8712,440.34,50.0,390.34,0.0
short,B,2015-02-19 11:35:00+05:30,2015-02-19 11:50:00+05:30,8827.85,8839.85,8837.086804828765,8837.086804828765,False,-12.0,0.35,12.0,0.0,STOP_LOSS,15,0H:15M,12.0,-0.2,-0.1904,0.0008,0.0,6.0,,,0.0,-2.3482,0.0,4.32,0.0,0.0,-2.3482,-2.3482,-176.11,50.0,-226.11,0.0
short,B,2015-02-19 12:05:00+05:30,2015-02-19 12:40:00+05:30,8833.5,8845.1,8841.266850467267,8841.266850467267,False,-11.6,5.25,11.95,2.4,STOP_LOSS,35,0H:35M,11.6,-0.2,-0.19072,0.0008,0.0,6.0,,,0.0,-2.2716,0.0,4.0368,0.0,0.0,-2.2716,-2.2716,-170.37,50.0,-220.37,0.0
short,C,2015-02-20 09:45:00+05:30,2015-02-20 10:15:00+05:30,8830.55,8844.8,8844.534831748886,8844.534831748886,False,-14.25,11.2,18.45,0.0,STOP_LOSS,30,0H:30M,14.25,-0.2,-0.1886,0.0008,0.0,6.0,,,0.0,-2.7769,0.0,6.0919,0.0,0.0,-2.7769,-2.7769,-208.27,50.0,-258.27,0.0
short,B,2015-02-20 10:15:00+05:30,2015-02-20 11:25:00+05:30,8844.8,8863.95,8855.285552024056,8855.285552024056,False,-19.15,12.3,19.35,7.4,STOP_LOSS,70,1H:10M,19.15,-0.2,-0.18468,0.0008,0.0,6.0,,,0.0,-3.698,0.0,11.0017,0.0,0.0,-3.698,-3.698,-277.35,50.0,-327.35,0.0
short,B,2015-02-23 09:30:00+05:30,2015-02-23 09:40:00+05:30,8847.7,8864.1,8857.425223840635,8857.425223840635,False,-16.4,0.95,17.05,0.0,STOP_LOSS,10,0H:10M,16.4,-0.2,-0.18688,0.0008,0.0,6.0,,,0.0,-3.1832,0.0,8.0688,0.0,0.0,-3.1832,-3.1832,-238.74,50.0,-288.74,0.0
short,B,2015-02-24 09:30:00+05:30,2015-02-24 11:05:00+05:30,8766.3,8745.45,8777.195437992941,8745.149804282792,True,20.85,29.15,10.8,27.1,TRAIL_SL,95,1H:35M,-20.85,-0.2,-0.21668,0.0008,0.0,6.0,,,0.0,4.3265,0.0,13.0417,0.0,0.0,4.3265,4.3265,324.49,50.0,274.49,0.0
short,C,2015-02-24 11:05:00+05:30,2015-02-24 11:25:00+05:30,8745.45,8754.35,8752.750621306357,8752.750621306357,False,-8.9,3.55,8.9,0.0,STOP_LOSS,20,0H:20M,8.9,-0.2,-0.19288,0.0008,0.0,6.0,,,0.0,-1.7515,0.0,2.3763,0.0,0.0,-1.7515,-1.7515,-131.36,50.0,-181.36,0.0
long,C,2015-02-25 09:30:00+05:30,2015-02-25 10:05:00+05:30,8833.8,8813.85,8815.300453305585,8815.300453305585,False,-19.95,0.75,20.05,0.0,STOP_LOSS,35,0H:35M,-19.95,0.2,0.18404,0.0008,0.0,6.0,,,0.0,-3.8467,0.0,11.9401,0.0,0.0,-3.8467,-3.8467,-288.5,50.0,-338.5,0.0
long,A,2015-02-25 10:05:00+05:30,2015-02-25 13:55:00+05:30,8813.85,8794.05,8800.839394456074,8800.839394456074,False,-19.8,18.95,24.4,12.85,STOP_LOSS,230,3H:50M,-19.8,0.2,0.18416,0.0008,0.0,6.0,,,0.0,-3.8189,0.0,11.7612,0.0,0.0,-3.8189,-3.8189,-286.41,50.0,-336.41,0.0
short,C,2015-02-26 09:30:00+05:30,2015-02-26 13:10:00+05:30,8749.05,8734.1,8758.446268306114,8723.20054242694,True,14.95,42.15,7.4,31.7,TRAIL_SL,220,3H:40M,-14.95,-0.2,-0.21196,0.0008,0.0,6.0,,,0.0,3.0705,0.0,6.7051,0.0,0.0,3.0705,3.0705,230.28,50.0,180.28,0.0
short,B,2015-02-26 13:15:00+05:30,2015-02-26 13:55:00+05:30,8719.3,8692.85,8728.235066228537,8692.67529976119,True,26.45,45.65,6.1,34.5,TRAIL_SL,40,0H:40M,-26.45,-0.2,-0.22116,0.0008,0.0,6.0,,,0.0,5.5419,0.0,20.9881,0.0,0.0,5.5419,5.5419,415.64,50.0,365.64,0.0
long,C,2015-02-27 11:35:00+05:30,2015-02-27 13:30:00+05:30,8764.75,8802.0,8752.339935588361,8802.47546725481,True,37.25,47.55,9.15,44.1,TRAIL_SL,115,1H:55M,37.25,0.2,0.2298,0.0008,0.0,6.0,,,0.0,7.9495,0.0,41.6269,0.0,0.0,7.9495,7.9495,596.21,50.0,546.21,0.0
long,C,2015-02-28 09:30:00+05:30,2015-02-28 11:30:00+05:30,8915.1,8886.35,8895.482516997881,8895.482516997881,False,-28.75,14.5,38.3,8.55,STOP_LOSS,120,2H:00M,-28.75,0.2,0.177,0.0008,0.0,6.0,,,0.0,-5.4524,0.0,24.7969,0.0,0.0,-5.4524,-5.4524,-408.93,50.0,-458.93,0.0
short,C,2015-02-28 11:50:00+05:30,2015-02-28 12:00:00+05:30,8864.55,8861.9,8878.423102026549,8847.524684071741,True,2.65,29.4,5.05,29.4,TRAIL_SL,10,0H:10M,-2.65,-0.2,-0.20212,0.0008,0.0,6.0,,,0.0,0.5325,0.0,0.2107,0.0,0.0,0.5325,0.5325,39.94,50.0,-10.06,0.0
short,C,2015-02-28 12:50:00+05:30,2015-02-28 13:35:00+05:30,8832.9,8792.7,8861.747081648411,8774.777083975587,True,40.2,81.3,34.55,79.6,TRAIL_SL,45,0H:45M,-40.2,-0.2,-0.23216,0.0008,0.0,6.0,,,0.0,8.6218,0.0,48.4812,0.0,0.0,8.6218,8.6218,646.63,50.0,596.63,0.0
long,C,2015-03-02 09:30:00+05:30,2015-03-02 10:05:00+05:30,8945.3,8952.6,8918.154166315964,8954.218805403585,True,7.3,23.9,0.0,22.55,TRAIL_SL,35,0H:35M,7.3,0.2,0.20584,0.0008,0.0,6.0,,,0.0,1.4792,0.0,1.5987,0.0,0.0,1.4792,1.4792,110.94,50.0,60.94,0.0
long,A,2015-03-02 10:05:00+05:30,2015-03-02 10:20:00+05:30,8952.6,8961.1,8932.806998643406,8961.178495046079,True,8.5,19.1,3.55,18.25,TRAIL_SL,15,0H:15M,8.5,0.2,0.2068,0.0008,0.0,6.0,,,0.0,1.726,0.0,2.1675,0.0,0.0,1.726,1.726,129.45,50.0,79.45,0.0
long,A,2015-03-02 10:20:00+05:30,2015-03-02 10:40:00+05:30,8961.1,8942.15,8942.46405807987,8942.46405807987,False,-18.95,0.0,21.35,0.0,STOP_LOSS,20,0H:20M,-18.95,0.2,0.18484,0.0008,0.0,6.0,,,0.0,-3.6607,0.0,10.7731,0.0,0.0,-3.6607,-3.6607,-274.55,50.0,-324.55,0.0
long,A,2015-03-03 09:30:00+05:30,2015-03-03 10:30:00+05:30,8950.0,8956.2,8931.177117494486,8962.553128813875,True,6.2,19.55,6.45,19.3,TRAIL_SL,60,1H:00M,6.2,0.2,0.20496,0.0008,0.0,6.0,,,0.0,1.2538,0.0,1.1532,0.0,0.0,1.2538,1.2538,94.04,50.0,44.04,0.0
long,C,2015-03-03 12:55:00+05:30,2015-03-03 13:45:00+05:30,8975.55,8962.3,8966.535054560227,8966.535054560227,False,-13.25,14.9,13.85,7.8,STOP_LOSS,50,0H:50M,-13.25,0.2,0.1894,0.0008,0.0,6.0,,,0.0,-2.5868,0.0,5.2669,0.0,0.0,-2.5868,-2.5868,-194.01,50.0,-244.01,0.0
long,C,2015-03-04 09:30:00+05:30,2015-03-04 10:25:00+05:30,9065.1,9073.5,9041.225614852314,9075.993982254518,True,8.4,20.1,5.2,19.0,TRAIL_SL,55,0H:55M,8.4,0.2,0.20672,0.0008,0.0,6.0,,,0.0,1.7054,0.0,2.1168,0.0,0.0,1.7054,1.7054,127.91,50.0,77.91,0.0
long,A,2015-03-04 10:25:00+05:30,2015-03-04 11:00:00+05:30,9073.5,9059.45,9060.755832777137,9060.755832777137,False,-14.05,9.05,15.1,8.15,STOP_LOSS,35,0H:35M,-14.05,0.2,0.18876,0.0008,0.0,6.0,,,0.0,-2.7389,0.0,5.9221,0.0,0.0,-2.7389,-2.7389,-205.42,50.0,-255.42,0.0
long,A,2015-03-04 11:10:00+05:30,2015-03-04 11:25:00+05:30,9064.95,9052.3,9053.942316960958,9053.942316960958,False,-12.65,6.6,12.65,2.95,STOP_LOSS,15,0H:15M,-12.65,0.2,0.18988,0.0008,0.0,6.0,,,0.0,-2.4724,0.0,4.8007,0.0,0.0,-2.4724,-2.4724,-185.43,50.0,-235.43,0.0
short,B,2015-03-05 09:30:00+05:30,2015-03-05 10:00:00+05:30,8939.0,8914.85,8953.86969107945,8912.204047101854,True,24.15,46.35,7.1,37.6,TRAIL_SL,30,0H:30M,-24.15,-0.2,-0.21932,0.0008,0.0,6.0,,,0.0,5.04,0.0,17.4967,0.0,0.0,5.04,5.04,378.0,50.0,328.0,0.0
short,B,2015-03-05 10:00:00+05:30,2015-03-05 10:15:00+05:30,8914.85,8931.1,8928.229384360342,8928.229384360342,False,-16.25,0.0,18.5,0.0,STOP_LOSS,15,0H:15M,16.25,-0.2,-0.187,0.0008,0.0,6.0,,,0.0,-3.1549,0.0,7.9219,0.0,0.0,-3.1549,-3.1549,-236.62,50.0,-286.62,0.0
short,B,2015-03-05 10:35:00+05:30,2015-03-05 11:55:00+05:30,8926.15,8904.9,8935.775896333516,8902.616685157614,True,21.25,32.1,8.4,29.4,TRAIL_SL,80,1H:20M,-21.25,-0.2,-0.217,0.0008,0.0,6.0,,,0.0,4.4126,0.0,13.5469,0.0,0.0,4.4126,4.4126,330.94,50.0,280.94,0.0
short,C,2015-03-05 11:55:00+05:30,2015-03-05 12:50:00+05:30,8904.9,8878.65,8912.340575587416,8875.27239895978,True,26.25,41.15,6.15,37.2,TRAIL_SL,55,0H:55M,-26.25,-0.2,-0.221,0.0008,0.0,6.0,,,0.0,5.4981,0.0,20.6719,0.0,0.0,5.4981,5.4981,412.35,50.0,362.35,0.0
short,C,2015-03-09 09:30:00+05:30,2015-03-09 13:50:00+05:30,8830.55,8775.3,8848.854182381681,8770.605113633153,True,55.25,76.45,6.35,66.55,TRAIL_SL,260,4H:20M,-55.25,-0.2,-0.2442,0.0008,0.0,6.0,,,0.0,12.1489,0.0,91.5769,0.0,0.0,12.1489,12.1489,911.17,50.0,861.17,0.0
short,B,2015-03-10 09:30:00+05:30,2015-03-10 10:35:00+05:30,8756.1,8767.25,8766.878336178019,8766.878336178019,False,-11.15,30.7,13.8,21.95,STOP_LOSS,65,1H:05M,11.15,-0.2,-0.19108,0.0008,0.0,6.0,,,0.0,-2.1852,0.0,3.7297,0.0,0.0,-2.1852,-2.1852,-163.89,50.0,-213.89,0.0
short,C,2015-03-10 13:20:00+05:30,2015-03-10 14:10:00+05:30,8736.9,8709.35,8744.86471008176,8708.724751981039,True,27.55,42.7,6.7,35.05,TRAIL_SL,50,0H:50M,-27.55,-0.2,-0.22204,0.0008,0.0,6.0,,,0.0,5.7832,0.0,22.7701,0.0,0.0,5.7832,5.7832,433.74,50.0,383.74,0.0
short,C,2015-03-11 11:20:00+05:30,2015-03-11 12:05:00+05:30,8700.2,8710.45,8707.762265206718,8707.762265206718,False,-10.25,12.1,11.25,11.05,STOP_LOSS,45,0H:45M,10.25,-0.2,-0.1918,0.0008,0.0,6.0,,,0.0,-2.0122,0.0,3.1519,0.0,0.0,-2.0122,-2.0122,-150.91,50.0,-200.91,0.0
long,C,2015-03-12 09:30:00+05:30,2015-03-12 15:10:00+05:30,8764.7,8780.25,8743.387567035956,8743.387567035956,False,15.55,21.5,20.7,15.55,SOFT_EOD_EXIT,340,5H:40M,15.55,0.2,0.21244,0.0008,0.0,6.0,,,0.0,3.197,0.0,7.2541,0.0,0.0,3.197,3.197,239.78,50.0,189.78,0.0
long,C,2015-03-13 09:30:00+05:30,2015-03-13 10:00:00+05:30,8810.15,8791.15,8792.171340814133,8792.171340814133,False,-19.0,0.0,22.0,0.0,STOP_LOSS,30,0H:30M,-19.0,0.2,0.1848,0.0008,0.0,6.0,,,0.0,-3.67,0.0,10.83,0.0,0.0,-3.67,-3.67,-275.25,50.0,-325.25,0.0
short,C,2015-03-13 10:15:00+05:30,2015-03-13 10:45:00+05:30,8756.65,8741.45,8770.775707783965,8739.725956741066,True,15.2,32.0,0.9,27.55,TRAIL_SL,30,0H:30M,-15.2,-0.2,-0.21216,0.0008,0.0,6.0,,,0.0,3.1232,0.0,6.9312,0.0,0.0,3.1232,3.1232,234.24,50.0,184.24,0.0
short,B,2015-03-13 10:45:00+05:30,2015-03-13 12:05:00+05:30,8741.45,8694.0,8752.657535911158,8689.343166489512,True,47.45,69.5,3.35,60.65,TRAIL_SL,80,1H:20M,-47.45,-0.2,-0.23796,0.0008,0.0,6.0,,,0.0,10.3005,0.0,67.5451,0.0,0.0,10.3005,10.3005,772.54,50.0,722.54,0.0
short,B,2015-03-13 12:05:00+05:30,2015-03-13 14:10:00+05:30,8694.0,8656.25,8704.313417426265,8651.22069431895,True,37.75,53.5,8.8,50.8,TRAIL_SL,125,2H:05M,-37.75,-0.2,-0.2302,0.0008,0.0,6.0,,,0.0,8.063,0.0,42.7519,0.0,0.0,8.063,8.063,604.73,50.0,554.73,0.0
short,B,2015-03-16 09:35:00+05:30,2015-03-16 12:30:00+05:30,8648.1,8618.9,8657.609912548092,8618.204265930724,True,29.2,35.95,4.3,35.3,TRAIL_SL,175,2H:55M,-29.2,-0.2,-0.22336,0.0008,0.0,6.0,,,0.0,6.147,0.0,25.5792,0.0,0.0,6.147,6.147,461.02,50.0,411.02,0.0
short,C,2015-03-16 12:30:00+05:30,2015-03-16 12:45:00+05:30,8618.9,8628.9,8625.524621424953,8625.524621424953,False,-10.0,3.05,13.25,0.0,STOP_LOSS,15,0H:15M,10.0,-0.2,-0.192,0.0008,0.0,6.0,,,0.0,-1.964,0.0,3.0,0.0,0.0,-1.964,-1.964,-147.3,50.0,-197.3,0.0
long,C,2015-03-17 09:30:00+05:30,2015-03-17 10:15:00+05:30,8671.0,8712.85,8654.864484559117,8714.88651331444,True,41.85,59.6,5.55,52.25,TRAIL_SL,45,0H:45M,41.85,0.2,0.23348,0.0008,0.0,6.0,,,0.0,9.0005,0.0,52.5427,0.0,0.0,9.0005,9.0005,675.04,50.0,625.04,0.0
long,C,2015-03-17 10:30:00+05:30,2015-03-17 12:00:00+05:30,8718.5,8698.15,8702.821777650322,8702.821777650322,False,-20.35,18.85,25.15,12.3,STOP_LOSS,90,1H:30M,-20.35,0.2,0.18372,0.0008,0.0,6.0,,,0.0,-3.9209,0.0,12.4237,0.0,0.0,-3.9209,-3.9209,-294.07,50.0,-344.07,0.0
short,C,2015-03-17 12:45:00+05:30,2015-03-17 13:10:00+05:30,8682.75,8653.85,8690.165636366073,8652.602290018787,True,28.9,40.75,4.1,38.15,TRAIL_SL,25,0H:25M,-28.9,-0.2,-0.22312,0.0008,0.0,6.0,,,0.0,6.0807,0.0,25.0563,0.0,0.0,6.0807,6.0807,456.05,50.0,406.05,0.0
short,B,2015-03-17 13:25:00+05:30,2015-03-17 13:45:00+05:30,8665.1,8642.1,8674.577919141397,8640.664486128273,True,23.0,33.95,0.0,32.25,TRAIL_SL,20,0H:20M,-23.0,-0.2,-0.2184,0.0008,0.0,6.0,,,0.0,4.7904,0.0,15.87,0.0,0.0,4.7904,4.7904,359.28,50.0,309.28,0.0
long,A,2015-03-18 09:30:00+05:30,2015-03-18 09:45:00+05:30,8716.15,8689.9,8697.400386976042,8697.400386976042,False,-26.25,4.8,31.45,0.0,STOP_LOSS,15,0H:15M,-26.25,0.2,0.179,0.0008,0.0,6.0,,,0.0,-5.0019,0.0,20.6719,0.0,0.0,-5.0019,-5.0019,-375.15,50.0,-425.15,0.0
long,A,2015-03-18 09:55:00+05:30,2015-03-18 12:20:00+05:30,8701.25,8716.6,8683.940366750941,8717.954087995426,True,15.35,32.0,17.4,23.8,TRAIL_SL,145,2H:25M,15.35,0.2,0.21228,0.0008,0.0,6.0,,,0.0,3.1548,0.0,7.0687,0.0,0.0,3.1548,3.1548,236.61,50.0,186.61,0.0
long,A,2015-03-18 12:20:00+05:30,2015-03-18 13:25:00+05:30,8716.6,8704.5,8704.597476923895,8704.597476923895,False,-12.1,11.2,22.15,9.1,STOP_LOSS,65,1H:05M,-12.1,0.2,0.19032,0.0008,0.0,6.0,,,0.0,-2.3673,0.0,4.3923,0.0,0.0,-2.3673,-2.3673,-177.55,50.0,-227.55,0.0
long,C,2015-03-19 09:30:00+05:30,2015-03-19 10:55:00+05:30,8772.6,8746.45,8751.129552573577,8751.129552573577,False,-26.15,15.35,29.9,13.65,STOP_LOSS,85,1H:25M,-26.15,0.2,0.17908,0.0008,0.0,6.0,,,0.0,-4.9838,0.0,20.5147,0.0,0.0,-4.9838,-4.9838,-373.79,50.0,-423.79,0.0
short,B,2015-03-20 09:30:00+05:30,2015-03-20 10:50:00+05:30,8619.85,8589.65,8633.869646962743,8588.683918707507,True,30.2,44.55,3.1,37.75,TRAIL_SL,80,1H:20M,-30.2,-0.2,-0.22416,0.0008,0.0,6.0,,,0.0,6.3683,0.0,27.3612,0.0,0.0,6.3683,6.3683,477.63,50.0,427.63,0.0
short,B,2015-03-20 10:50:00+05:30,2015-03-20 11:00:00+05:30,8589.65,8602.25,8598.1975785998,8598.1975785998,False,-12.6,3.55,13.35,0.0,STOP_LOSS,10,0H:10M,12.6,-0.2,-0.18992,0.0008,0.0,6.0,,,0.0,-2.4628,0.0,4.7628,0.0,0.0,-2.4628,-2.4628,-184.71,50.0,-234.71,0.0
short,C,2015-03-20 12:05:00+05:30,2015-03-20 12:10:00+05:30,8582.95,8592.45,8589.962512852815,8589.962512852815,False,-9.5,1.0,10.6,0.0,STOP_LOSS,5,0H:05M,9.5,-0.2,-0.1924,0.0008,0.0,6.0,,,0.0,-1.8675,0.0,2.7075,0.0,0.0,-1.8675,-1.8675,-140.06,50.0,-190.06,0.0
short,C,2015-03-20 13:05:00+05:30,2015-03-20 13:10:00+05:30,8566.9,8578.75,8574.061600160829,8574.061600160829,False,-11.85,0.0,13.8,0.0,STOP_LOSS,5,0H:05M,11.85,-0.2,-0.19052,0.0008,0.0,6.0,,,0.0,-2.3194,0.0,4.2127,0.0,0.0,-2.3194,-2.3194,-173.96,50.0,-223.96,0.0
short,B,2015-03-25 09:30:00+05:30,2015-03-25 13:35:00+05:30,8558.65,8531.0,8568.760990452038,8526.768914922803,True,27.65,40.4,3.7,35.75,TRAIL_SL,245,4H:05M,-27.65,-0.2,-0.22212,0.0008,0.0,6.0,,,0.0,5.8052,0.0,22.9357,0.0,0.0,5.8052,5.8052,435.39,50.0,385.39,0.0
short,C,2015-03-26 09:30:00+05:30,2015-03-26 12:00:00+05:30,8477.6,8449.4,8486.436195225893,8442.98183012089,True,28.2,39.2,1.95,39.0,TRAIL_SL,150,2H:30M,-28.2,-0.2,-0.22256,0.0008,0.0,6.0,,,0.0,5.9263,0.0,23.8572,0.0,0.0,5.9263,5.9263,444.47,50.0,394.47,0.0
short,C,2015-03-26 12:00:00+05:30,2015-03-26 13:50:00+05:30,8449.4,8427.55,8455.326982630964,8426.535216835311,True,21.85,32.65,4.6,27.55,TRAIL_SL,110,1H:50M,-21.85,-0.2,-0.21748,0.0008,0.0,6.0,,,0.0,4.5419,0.0,14.3227,0.0,0.0,4.5419,4.5419,340.64,50.0,290.64,0.0
short,C,2015-03-27 12:05:00+05:30,2015-03-27 12:50:00+05:30,8321.25,8285.0,8328.325597163426,8284.032902766825,True,36.25,51.7,5.6,44.0,TRAIL_SL,45,0H:45M,-36.25,-0.2,-0.229,0.0008,0.0,6.0,,,0.0,7.7231,0.0,39.4219,0.0,0.0,7.7231,7.7231,579.23,50.0,529.23,0.0
short,B,2015-03-27 12:55:00+05:30,2015-03-27 13:05:00+05:30,8290.65,8302.6,8299.438392042184,8299.438392042184,False,-11.95,0.0,15.6,0.0,STOP_LOSS,10,0H:10M,11.95,-0.2,-0.19044,0.0008,0.0,6.0,,,0.0,-2.3386,0.0,4.2841,0.0,0.0,-2.3386,-2.3386,-175.39,50.0,-225.39,0.0
long,C,2015-03-30 09:30:00+05:30,2015-03-30 10:55:00+05:30,8398.25,8422.45,8378.239093821272,8423.703972132862,True,24.2,34.35,1.75,31.05,TRAIL_SL,85,1H:25M,24.2,0.2,0.21936,0.0008,0.0,6.0,,,0.0,5.0508,0.0,17.5692,0.0,0.0,5.0508,5.0508,378.81,50.0,328.81,0.0
long,A,2015-03-30 10:55:00+05:30,2015-03-30 11:30:00+05:30,8422.45,8403.55,8411.55232258181,8411.55232258181,False,-18.9,1.6,21.9,0.0,STOP_LOSS,35,0H:35M,-18.9,0.2,0.18488,0.0008,0.0,6.0,,,0.0,-3.6514,0.0,10.7163,0.0,0.0,-3.6514,-3.6514,-273.86,50.0,-323.86,0.0
long,C,2015-03-30 13:00:00+05:30,2015-03-30 14:05:00+05:30,8428.5,8457.35,8418.989811531716,8460.507878083257,True,28.85,40.1,7.55,37.0,TRAIL_SL,65,1H:05M,28.85,0.2,0.22308,0.0008,0.0,6.0,,,0.0,6.0696,0.0,24.9697,0.0,0.0,6.0696,6.0696,455.22,50.0,405.22,0.0
long,C,2015-03-31 09:30:00+05:30,2015-03-31 13:35:00+05:30,8515.9,8534.15,8501.197719096985,8537.707675306398,True,18.25,29.4,8.65,25.3,TRAIL_SL,245,4H:05M,18.25,0.2,0.2146,0.0008,0.0,6.0,,,0.0,3.7699,0.0,9.9919,0.0,0.0,3.7699,3.7699,282.74,50.0,232.74,0.0
short,B,2015-04-01 09:30:00+05:30,2015-04-01 10:20:00+05:30,8485.95,8496.1,8495.127463551195,8495.127463551195,False,-10.15,20.95,11.15,13.4,STOP_LOSS,50,0H:50M,10.15,-0.2,-0.19188,0.0008,0.0,6.0,,,0.0,-1.9929,0.0,3.0907,0.0,0.0,-1.9929,-1.9929,-149.47,50.0,-199.47,0.0
long,C,2015-04-01 13:15:00+05:30,2015-04-01 14:00:00+05:30,8513.05,8527.95,8504.032847993889,8534.180596123459,True,14.9,29.2,0.0,26.75,TRAIL_SL,45,0H:45M,14.9,0.2,0.21192,0.0008,0.0,6.0,,,0.0,3.0599,0.0,6.6603,0.0,0.0,3.0599,3.0599,229.49,50.0,179.49,0.0
long,A,2015-04-06 09:30:00+05:30,2015-04-06 13:25:00+05:30,8583.75,8604.0,8568.092066325724,8605.093872457555,True,20.25,27.75,9.9,25.4,TRAIL_SL,235,3H:55M,20.25,0.2,0.2162,0.0008,0.0,6.0,,,0.0,4.1976,0.0,12.3019,0.0,0.0,4.1976,4.1976,314.82,50.0,264.82,0.0
long,C,2015-04-06 13:25:00+05:30,2015-04-06 14:00:00+05:30,8604.0,8616.65,8595.24937892643,8620.272771274249,True,12.65,28.7,2.8,21.35,TRAIL_SL,35,0H:35M,12.65,0.2,0.21012,0.0008,0.0,6.0,,,0.0,2.5876,0.0,4.8007,0.0,0.0,2.5876,2.5876,194.07,50.0,144.07,0.0
long,C,2015-04-07 09:30:00+05:30,2015-04-07 09:40:00+05:30,8678.95,8657.65,8662.991142018578,8662.991142018578,False,-21.3,0.05,21.45,0.0,STOP_LOSS,10,0H:10M,-21.3,0.2,0.18296,0.0008,0.0,6.0,,,0.0,-4.0967,0.0,13.6107,0.0,0.0,-4.0967,-4.0967,-307.25,50.0,-357.25,0.0
